bn:03466209n	[colorado_springs, colorado_springs,_colorado, colorado_springs_colorado]	3
bn:00031553n	[escotilla_de_salvamento, escotilla_de_escape]	3
bn:00027855n	[buzo, saltador, bus, saltadora, submarinista]	3
bn:00007076n	[au_pair, de_au_pair, au-pair]	3
bn:00019718n	[puño, puño_cerrado, puño_en_alto]	3
bn:00033770n	[tanzim, fatah_tanzim]	3
bn:03085834n	[nawaz_sharif]	3
bn:00009224n	[bahía_de_bengala, golfo_de_bengala, bahia_de_bengala]	3
bn:00007123n	[auditor, auditora, instrucción_auditor]	3
bn:16858657n	[gobernación_de_ambar, al_anbar, anbar, provincia_de_ambar, ambar, gobernacion_de_ambar]	3
bn:00009313n	[haz, haz_de_radio]	3
bn:02163295n	[]	3
bn:00004498n	[antílope, antilope, antílopes, antilopes]	3
bn:00055571n	[mullah, mollah, mulá, mulah, mula, mulla, mulás]	3
bn:02626954n	[yukos]	3
bn:17075971n	[ramadán, ramadan]	3
bn:03334610n	[carly_fiorina]	3
bn:00023720n	[crematorio, horno_crematorio]	3
bn:14305259n	[louis_wicker]	3
bn:00087147v	[domar, amansar, contener, domeñar, dominar, someter, amaestrar, domesticar]	3
bn:00015045n	[camp_david, naval_support_facility_thurmont]	3
bn:00102147a	[alegórico, emblemático, simbólico, alegórica, emblemática, simbólica]	3
bn:00019114n	[cincinnati, cincinnati_oh, cincinnati_ohio, cincinnati,_oh, cincinnati,_ohio]	3
bn:00092658v	[repostar, llenar_el_tanque]	3
bn:03087918n	[william_cohen, william_s._cohen, william_s_cohen, william_sebastian_cohen]	3
bn:00104348a	[caliente, tibio, caluroso, cálido, muy_caliente, tibia]	3
bn:03768003n	[prisión_de_lefortovo]	3
bn:03807015n	[robert_kagan]	3
bn:00585427n	[carla_del_ponte]	3
bn:02277561n	[us_airways, usair, us_airways_express]	3
bn:00023043n	[costa_de_marfil, cote_d'ivoire, costa, côte_d'ivoire, republica_de_costa_de_marfil, república_de_costa_de_marfil, república_de_côte_d'ivoire, cote_d’ivoire, côte_d’ivoire, ivory_coast, la_côte_d'ivoire, marfileno, marfileño, republica_de_cote_d'ivoire, republica_de_côte_d'ivoire, república_de_cote_d'ivoire]	3
bn:00081946n	[yosemite_national_park, parque_nacional_de_yosemite, parque_nacional_yosemite, parque_nacional_de_yosemité, parque_yosemite, yosemite]	3
bn:00034406n	[estatuilla, figurilla, figura, figurita, estatuillas, figurillas, figurine, figuritas, statuette]	3
bn:02583485n	[sillita_de_coche, acontramarcha, silla_de_auto, silla_de_seguridad_para_ninos, silla_de_seguridad_para_niños, silla_infantil, silla_para_auto, asiento_para_niños]	3
bn:03255453n	[amazonia, selva_amazónica, amazonas, amazonía, amazónico, selva_del_amazonas, selva_amazonica, pulmón_verde, amazonica, amazonico, amazónica, fauna_del_amazonas, foresta_amazónica, llanura_amazónica, vegetación_amazónica, región_amazónica]	3
bn:00015799n	[plaza, plaza_de_un_vehículo, asiento_de_coche, asiento_de_vehículo, biplaza]	3
bn:00050294n	[laxante]	3
bn:00720047n	[sioux_city, sioux_city,_iowa]	3
bn:00056772n	[namibia, áfrica_del_sudoeste, africa_del_sudoeste, república_de_namibia, republica_de_namibia, africa_del_suroeste, africa_suroccidental, namibio, áfrica_del_suroeste, áfrica_suroccidental, áfrica_sudoccidental]	3
bn:03477971n	[brian_mulroney, martin_brian_mulroney]	3
bn:00072573n	[sociólogo, socióloga]	3
bn:03656371n	[oranjemund]	3
bn:00048289n	[johannesburgo, johannesburg, egoli, igoli, johanesburgo]	3
bn:00089555v	[desinfectar, esterilizar, higienizar]	3
bn:00025893n	[agencia_de_inteligencia_de_la_defensa, dia, defense_intelligence_agency, agencia_de_inteligencia_de_defensa, agencia_de_defensa_para_la_inteligencia, agencia_de_inteligencia_defensa]	3
bn:00066837n	[reformatorio, correccional, reforma_escolar]	3
bn:03408805n	[provincia_de_chiriquí, chiriquí, chiriqui, provincia_de_chiriqui, chiricano]	3
bn:00061119n	[pago, abono, desembolso, pagos, consignación, consignante]	3
bn:03597604n	[stansfield_turner]	3
bn:00423926n	[curtin_winsor,_jr.]	3
bn:03148520n	[argumenty_i_fakty, аргументы_и_факты]	3
bn:00066125n	[ranchero, ganadero]	3
bn:01102499n	[umkhonto_we_sizwe, la_lanza_de_la_nación, lanza_de_la_nación]	3
bn:00055789n	[monterrey, monterrey_city, la_ciudad_de_las_montañas, la_sultana_del_norte, monterrey,_nuevo_leon, monterrey,_nuevo_león, monterrey_mexico, monterrey_méxico, monterrey_nl, monterrey_nuevo_leon, monterrey_nuevo_león, azteca_noreste, ciudad_de_monterrey, monterrey,_mexico, monterrey,_méxico, monterrey,_n.l., monterrey,_nl, mty]	3
bn:00066676n	[luz_roja, signo_pare]	3
bn:02608745n	[el_espectador]	3
bn:03809247n	[virgilio_barco, virgilio_barco_vargas]	3
bn:00054087n	[medellín, medellin, ciudad_de_la_eterna_primavera, metroplus, metroplús, municipio_de_medellín, c.m, c.m., ciudad_de_medellín, ciudad_de_nueva_antioquia, cvb, medallo, medellinenses, turismo_en_medellín, villa_de_la_candelaria_de_medellin, villa_de_la_candelaria_de_medellín, villa_de_medellín]	3
bn:00006384n	[panorama, escena, vista, aspecto, perspectiva, panorámica, imagen_panoramica, imagen_panorámica, panoramica, vista_panoramica, vista_panorámica, panoramas]	3
bn:00196784n	[historia_del_cine, cine_comercial, historiador_de_cine]	3
bn:00072030n	[rascacielos, torre, mega_alto, megaalto, rascacielo, superalto, supertall, torre_de_oficinas]	3
bn:00621411n	[]	3
bn:03216771n	[buda_tian_tan, buda_gigante]	3
bn:22356055n	[]	3
bn:02540740n	[chang'an_motors, changan_motors, chang'an_automobile_group, changan, china_chang'an_automobile_group]	3
bn:17352099n	[tung_chee-hwa, tung_chee_hwa]	3
bn:00447748n	[activo_fijo, activo_no_corriente, capital_fijo, activos_fijos]	3
bn:00069678n	[método_científico, investigación_científica, metodología_científica, proceso_científico, metodología_de_la_ciencia, metodología_de_la_investigación, práctica_científica, prácticas_científicas, metodo_cientifico, metodo_científico, método_cientifico, aplicacion_del_metodo_cientifico, aplicacion_del_metodo_científico, aplicacion_del_método_cientifico, aplicacion_del_método_científico, aplicación_del_metodo_cientifico, aplicación_del_metodo_científico, aplicación_del_método_cientifico, aplicación_del_método_científico, metodologia_científica, metodologia_de_la_ciencia, metodologia_de_la_investigacion, metodologia_de_la_investigación, metodología_de_la_investigacion, proceso_cientifico, análisis_científico, científico]	3
bn:04075247n	[]	3
bn:00007294n	[autorización, sanción, aprobación, decreto]	3
bn:03500436n	[zona_de_desarrollo_de_tianjin, zona_de_desarrollo_de_tianjín, teda]	3
bn:03615902n	[ministerio_de_ferrocarriles, ministerio_de_ferrocarriles_de_china]	3
bn:14700303n	[wang_yeping]	3
bn:00045964n	[ilustrador, ilustradora, ilustradores, ilustrador_técnico]	3
bn:00014537n	[cuadro, cuadro_de_mandos, cadre]	3
bn:00002195n	[refugio_antiaéreo, refugio_antiaerio, refugio_antibombardeo, refugio_antibombas, refugio_antiaereo, refugios_antiaéreos, a_prueba_de_bombas, bomba_refugio, refugio_anderson]	3
bn:03255500n	[wenzhou]	3
bn:00107137a	[nacional]	3
bn:13992120n	[]	3
bn:02906748n	[]	3
bn:01513638n	[comité_permanente_de_la_asamblea_popular_nacional, comite_permanente_de_la_asamblea_popular_nacional, comite_permanente_del_congreso_popular_nacional, comité_permanente_del_congreso_popular_nacional]	3
bn:00263225n	[]	3
bn:02885628n	[w._r._grace_and_company]	3
bn:17102854n	[]	3
bn:00036474n	[banda_de_frecuencia, banda, banda_de_frecuencias]	3
bn:00010705n	[biskek, bishkek, frunze, frunse, pispek, бишкек, capital_de_kirguizistán]	3
bn:00085765v	[transmutar]	3
bn:03221159n	[]	3
bn:00079289n	[urales, montes_urales]	3
bn:01261756n	[yasin_al-qadi]	3
bn:03843384n	[]	3
bn:03171287n	[gori]	3
bn:03599544n	[maxime_verhagen]	3
bn:00150846n	[hilde_zach]	3
bn:03093696n	[yuan_ejecutivo]	3
bn:02428354n	[itochu, itochu_corporation]	3
bn:00867075n	[lockheed_p-3_orion, lockheed_p-3, lockheed_p_3, lockheed_p_3_orion, loockheed_p-3, loockheed_p_3, p-3_orion, p-3_orión, p_3_orion, p_3_orión, wp-3d_orion, wp_3d_orion, cp-140_aurora]	3
bn:03378178n	[]	3
bn:02744817n	[access_co., access_co]	3
bn:03837551n	[]	3
bn:00070422n	[semiconductor, semiconductores, par_electron-hueco, par_electron_hueco, par_electrón-hueco, par_electrón_hueco, semiconductor_tipo_n, semiconductor_tipo_p, material_semiconductor, física_de_semiconductores]	3
bn:00080308n	[oblea]	3
bn:14076560n	[]	3
bn:02133261n	[]	3
bn:17991681n	[volver]	3
bn:00097660a	[asimétrica, asimétrico]	3
bn:00099725a	[ciudadano, cívico]	3
bn:03064983n	[milan_milutinović, milan_milutinovic]	3
bn:00000514n	[abuya, abuja, territorio_capital_federal_de_abuja, territorio_capital_federal_de_abuya, capital_de_nigeria]	3
bn:01998426n	[los_zetas, cartel_de_los_zetas, cartel_zetas, cártel_de_los_zetas, unidad_zeta, las_zetas]	3
bn:00097783a	[austero, duro, severo]	3
bn:03645756n	[asamblea_nacional_de_turquía, parlamento, gran_asamblea_nacional_de_turquia, gran_asamblea_nacional_de_turquía, gran_asamblea_nacional_turca, tbmm, turkiye_buyuk_millet_meclisi, turkiye_buyük_millet_meclisi, turkiye_büyük_millet_meclisi, türkiye_büyük_millet_meclisi, asamblea_nacional_de_turquia, parlamento_turco]	3
bn:02032702n	[]	3
bn:01289004n	[chavalit_yongchaiyudh, chawalit_yongchaiyut]	3
bn:03114738n	[askar_akáyev, askar_akáyevich_akáyev, askar_akaiev, askar_akayev, askar_akáiev, askar_akayevich_akayev]	3
bn:03084868n	[chang_hao]	3
bn:03086078n	[nie_weiping]	3
bn:00056184n	[mu, μ, mi, my]	3
bn:00017615n	[campeonato, campeonatos]	3
bn:00097801a	[autista]	3
bn:01955265n	[mosenergo]	3
bn:00169597n	[william_j._burns]	3
bn:00076400n	[telefonía, teléfono, telefonia, telefonía_digital]	3
bn:00281423n	[tom_casey]	3
bn:00016821n	[caucasia, cáucaso, caucasiana, caucasianos, caucaso, el_caucaso, el_cáucaso, region_del_caucaso, región_del_cáucaso, caúcaso]	3
bn:00429025n	[patan]	3
bn:01433804n	[valle_de_katmandú, valle_de_katmandu]	3
bn:03114805n	[]	3
bn:03114825n	[krasnoznamensk]	3
bn:00270318n	[]	3
bn:00169640n	[anhui, provincia_de_anhui]	3
bn:03806647n	[condado_de_chesterfield]	3
bn:00005457n	[primado, prelado, arcipreste, jerarca, prelatura, sumo_sacerdote, cardenal, mitrado, sacerdote]	3
bn:16855213n	[the_blackstone_group, blackstone_group]	3
bn:03380446n	[mascate, mascat, masqat, muscat]	3
bn:00010854n	[magia_negra, brujería, hechicería, nigromancia, jorguinería, mágica_negra, magia, magia_roja, arte_negro, magia_negro, magia_oscura, negro_mágico, nigromantes]	3
bn:03793749n	[howard_davies]	3
bn:00957753n	[universal_studios_hollywood]	3
bn:00076812n	[parque_temático, el_parque_temático]	3
bn:00032767n	[faisalabad, lyallpur, faisalabād, faisalābād]	3
bn:00136118n	[atal_behari_vajpayee, atal_bihari_vajpayee, shri_atal_bihari_vajpayee]	3
bn:14711263n	[digvijay_singh]	3
bn:03404827n	[rafah, rafihu, rafáh, robihwa]	3
bn:03676013n	[condado_de_los_ángeles, condado_de_los_angeles, condado_de_los_angeles_california, condado_de_los_ángeles_california, los_angeles_county, los_angeles_county_california, los_angeles, los_ángeles, condado_de_los_angeles,_california, condado_de_los_ángeles,_california, los_angeles_county,_california]	3
bn:01759261n	[sukabumi]	3
bn:00126157n	[gloria_molina]	3
bn:00012193n	[saqueo, botín, presa, sacomano, dinero_negro, dinero_sucio]	2
bn:00088774v	[colocarse, drogarse]	2
bn:00015211n	[vela, candela, bujía, cerillo, cirio, cera_luz, velas]	2
bn:00087903v	[extender]	2
bn:00059265n	[escarlata, bermellón, vermellón, escarlatina, bermellon, bermejon, bermejón, cinabrio, escarlata_de_holanda, color_escarlata, naranja_rojo]	2
bn:00071599n	[seda, sedas, sedosa, sedoso]	2
bn:03121554n	[the_australian]	2
bn:00071843n	[cuñada, hermana_política, concuñada, hermana_politica, cuñado, hermana-en-ley, hermano-en-ley]	2
bn:00051362n	[lino, lino_textil, linge]	2
bn:00088813v	[ceñir]	2
bn:00082388v	[invertir, investir]	2
bn:00080266n	[voto, manda, promesa, votos]	2
bn:13663824v	[desangrarse]	2
bn:03261720n	[]	2
bn:00025429n	[guardería, guardería_infantil, guarderia, guarderias, guarderías, escuelas_infantiles]	2
bn:00037183n	[carne_de_caza, caza, presa, animal_de_caza, venación, ave_de_caza, caza_mayor, pieza_de_caza, juego, animales_de_caza, aves_de_caza, caza_menor]	2
bn:00031285n	[igualdad, equivalencia, par, paridad]	2
bn:13768047v	[]	2
bn:00111393a	[supeditado]	2
bn:00001236n	[adagio, proverbio, dicho, refrán, aforismo, sentencia, máxima, estribillo, paremia, cita, adagio_linguistica, dichos_populares, refran, refranes, sinónimo]	2
bn:00090088v	[retroceder]	2
bn:00043260n	[]	2
bn:27190932n	[]	2
bn:01185479n	[bristol_palin]	2
bn:00015326n	[derecho_canónico, derecho_canonico, ley_canonica, ley_canónica, leyes_canonicas, leyes_canónicas, derecho_pontificio, canonista, canonistas, derechos_canónicos, abogado_canónico, derecho_eclesiástico, ley_de_la_iglesia, ley_eclesiástica]	2
bn:00101779a	[apagado, sombrío]	2
bn:01324636n	[dancing_with_the_stars, britt_stewart, daniella_karagach, pasha_pashkov]	2
bn:00107881a	[abierto, público]	2
bn:00019182n	[]	2
bn:00092568v	[redefinir]	2
bn:00993071n	[laura_bush, laura_welch_bush]	2
bn:00100745a	[límpido, lúcido, perspicuo, comprensible, claridad_meridiana, diáfano, meridiano, perspicua]	2
bn:00081532n	[lana]	2
bn:00114155r	[a_lo_lejos, lejos]	2
bn:00042580n	[esvástica, cruz_gamada, suástica, hakenkreuz, svástica, swastika, esvásticas, cruz_esvastica, cruz_esvástica, esvastica, esvasticas, sauvastica, sauvástica, suastica, suastika, suástika, svastica, svastika, swastica, 卍, 卐, tetrasquel, manji, gammadion]	2
bn:13691947v	*	2
bn:00088132v	[confesarse]	2
bn:00089161v	[]	2
bn:00043637n	[porción, ración, ayudando]	2
bn:00052801n	[doncella, señorita]	2
bn:00059581n	[ortodoxia, ortodoxa, ortodoxas, ortodoxal, ortodoxia_social]	2
bn:00086610v	[despersonalizar]	2
bn:00015918n	[bromista, chistoso]	2
bn:03493862n	[haaretz, ha'aretz]	2
bn:00090237v	[sobreponer, superponer]	2
bn:03833890n	[laura_ingraham]	2
bn:00083692v	[joderla, meter_la_pata, pecar, pifiar]	2
bn:04708439n	[película_erótica, cine_erótico, pelicula_erotica, cine_erotico, erotica, erotico, erótica, erótico, pelicula_erótica, película_erotica]	2
bn:00079454n	[aspiradora, aspirador, aspiradora_de_líquidos, aspiradoras]	2
bn:00087431v	[lanzar_un_mate, realizar_una_volcada]	2
bn:03021668n	[roland_burris, roland_wallace_burris]	2
bn:00084642v	[capar, castrar, emascular]	2
bn:00086564v	[demoler, derribar, destrozar, destruir]	2
bn:01366814n	[michael_bennet]	2
bn:00111001a	[específico, específica]	2
bn:00094903v	[adelgazar, adelgazarse, enflaquecer, reducir]	2
bn:00043803n	[manada, masa, multitud, turba, rebaño]	2
bn:00089769v	[colar, insertar, meter]	2
bn:00075904n	[cola, rabo, colas]	2
bn:00074234n	[esteroide, esteroides]	2
bn:00061314n	[pluma, boli, bolígrafo, instrumento_de_tinta, pluma_y_tinta]	2
bn:00089565v	[hipnotizar, mesmerizar]	2
bn:01050889n	[ted_stevens, accidente_aereo_de_alaska_de_2010, accidente_aereo_del_de_havilland_canada_dhc-3_otter_de_2010, accidente_aéreo_de_alaska_de_2010, accidente_aéreo_del_de_havilland_canada_dhc-3_otter_de_2010]	2
bn:00004995n	[dechado, modelo, ideal, nonesuch, nonsuch]	2
bn:00007103n	[grabación_de_audio, grabación_de_sonido, almacenamiento_audio, almacenamiento_de_audio, grabaciones_sonoras, grabación_y_reproducción_de_sonido, sonido_grabado]	2
bn:00096189a	[]	2
bn:27132509n	[]	2
bn:00090444v	[entrar]	2
bn:00022257n	[contrario, inverso, opuesto, lo_contrario, lo_opuesto]	2
bn:00051326n	[arenga, palabrería, parloteo, parrafada, perorata, golpeteo, línea_de_gab, rollo]	2
bn:00100199a	[agrupado, combinado, concertado, conjunto, coordinado, unido]	2
bn:00103973a	[disparatado]	2
bn:02400836n	[municipalidad, administración_municipal, alcaldia, alcaldía, autoridad_municipal, ayuntamiento, gobierno_municipal]	2
bn:02239636n	[departamento_de_bomberos_de_la_ciudad_de_nueva_york, departamento_de_bomberos_de_nueva_york, fdny, fire_department_of_new_york, new_york_city_fire_department]	2
bn:00083203v	[]	2
bn:13665966v	[]	2
bn:00089351v	[anotar, marcar, llevar_el_marcador, puntuar]	2
bn:00075587n	[cerdo, canalla, puerco, cerdo_doméstico, cerdos]	2
bn:00099858a	[cercano, íntimo]	2
bn:03849498n	[líder_supremo]	2
bn:00754998n	[]	2
bn:00089474v	[fisgonear, husmear, olfatear, entrometerse, inmiscuirse, meterse]	2
bn:00106220a	[]	2
bn:00091800v	[objetar, protestar, señalar]	2
bn:03304348n	[]	2
bn:00042936n	[casco, casco_brodie, casco_de_acero, cascos, seguridad_sombrero]	2
bn:00100547a	[acogedor, hogareño, íntima, íntimo]	2
bn:00077172n	[reloj, reloj_de_pulsera, reloj_pulsera, peluco, reloj_de_mano, relojes, relojes_de_pulsera]	2
bn:00041941n	[fase_preparatoria, cimiento, fundamento]	2
bn:00071684n	[simplón, ababol, ingenuo, crédulo, inocente, simple, estúpido, idiota, tonto, gaznápiro, panoli, papanatas]	2
bn:00092705v	[reembolsar]	2
bn:00054899n	[obstetricia, tocología, partería, obstetras, obstétrica, pre-natal]	2
bn:00042344n	[ginecología, ginecológica, ginecólogo, ginecologia, ginecologica, ginecólogos, ginecologa, ginecologico, ginecologo, ginecologos, ginecológico, ginecóloga]	2
bn:00062679n	[pittsburgh, pitsbourg, pitsbourgh, pitsburg, pitsburgh, pittsbourg, pittsbourgh, pittsburg, pittsburgh,_pennsylvania, pittsburgh,_pensilvania, pittsburgh_pennsylvania, pittsburgh_pensilvania]	2
bn:00105649a	[]	2
bn:00019483n	[clase]	2
bn:00090586v	[]	2
bn:13746264a	[]	2
bn:00079407n	[utopía, utopia, de_optimo_rei_publicae_statu,_deque_nova_insula_utopia, libellus_vere_aureus,_nec_minus_salutaris_quam_festivus_de_optimo_rei_publicae_statu,_deque_nova_insula_utopia]	2
bn:00037691n	[generosidad, generosas, generoso, generosos, generousness]	2
bn:00050865n	[alzaprima, palanca]	2
bn:00090364v	[]	2
bn:00101609a	[distraído]	2
bn:00054117n	[práctica_médica, la_práctica_médica]	2
bn:00875465n	[civilización_judeocristiana, civilización_judeo-cristiana, cultura_judeo-cristiana, cultura_judeocristiana, tradición_judeo-cristiana, tradición_judeocristiana]	2
bn:27142149v	[]	2
bn:00025629n	[tarjeta_de_débito, tarjeta_de_debito, tarjetas_de_débito, tarjeta_atm, tarjeta_debito, tarjeta_débito, tarjetas_de_debito]	2
bn:02361186n	[centro_de_salud, centro_de_atencion_primaria, centro_de_atención_primaria, ambulatorio, centros_de_atencion_primaria, centros_de_atención_primaria, centros_de_atención_primario, dispensario, centros_de_atencion_primario, centros_de_salud, consultorio_medico]	2
bn:00102784a	[alejado, distante, lejano, remoto]	2
bn:00076017n	[tampón, tampón_higiénico, támpax, tampon, tampon_higienico, tampones]	2
bn:00041199n	[cuestión_militar, gobierno_cuestión]	2
bn:00061322n	[código_penal, codigo_penal, codificacion_penal, codificación_penal]	2
bn:00105368a	[inválido, nulo]	2
bn:00087481v	[afilar]	2
bn:00103431a	[fungible]	2
bn:00091973v	[anticipar]	2
bn:26810887v	*	2
bn:00049367n	[nudo, lazo, nudos, extremo_de_trabajo]	2
bn:00078521n	[estructura_vasiforme, tubo, en_forma_de_tubo_estructura]	2
bn:00050954n	[libertad, libertades, libertad_personal, libertad_individual]	2
bn:00080806n	[wedgie, zapato_de_cuña]	2
bn:27268424n	[tardigrada, osos_de_agua, oso_de_agua, tardigrado, tardigrados, tardígrada, tardígrado, tardígrados]	2
bn:00094123v	[hablar]	2
bn:00069640n	[colegial, escolar]	2
bn:00009020n	[aseo, baño, cuarto_de_baño, lav, excusado, inodoro, lata, lavabo, retrete, váter]	2
bn:00010664n	[nacimiento, navidad, nascence, nascency]	2
bn:00027935n	[divisor, factor]	2
bn:27206387n	[]	2
bn:00022327n	[tienda_de_conveniencia, chino, pulpería, tiendas_de_conveniencia, colmado, combini, conbini, tienda_de_la_esquina]	2
bn:00033809n	[fatwa, fatua, fetua, fatuas, fataua, fataawa, fatwas]	2
bn:03864413n	[negligencia_médica, mala_praxis_medica, mala_praxis_médica, negligencia_medica]	2
bn:00012432n	[ramillete, ramo, corsage, ramita, ramillete_de_flores]	2
bn:00019007n	[feligresa, feligrés, creyente_practicante, churchgoer, miembro_de_la_iglesia]	2
bn:00013373n	[camarada, compañero]	2
bn:02893108n	[best_buy, best_buy_co.,_inc., best_buy_co._inc., best_buy_co_inc, bestbuy]	2
bn:14829587n	[]	2
bn:27196856n	[]	2
bn:00079081n	[uniformidad]	2
bn:00103595a	[dado, supuesto, dada, determinada, determinado]	2
bn:00008367n	[banco]	2
bn:00014301n	[despensa, bodega, repostería, guardamangel, reposte]	2
bn:00044547n	[dueño_de_casa, amo_de_la_casa, dueña_de_casa, cabeza_de_familia]	2
bn:27192691n	[]	2
bn:00104520a	[desempleado, desocupado, parado]	2
bn:00095699v	[desbrozar, desherbar, escardar, herbar]	2
bn:05583410n	[]	2
bn:00082300v	[reconstruir]	2
bn:00106838a	[humilde, modesto, sencillo]	2
bn:00645492n	[]	2
bn:00098247a	[benevolente]	2
bn:00094248v	[]	2
bn:00036064n	[fundación]	2
bn:00099703a	[circular]	2
bn:00087708v	[igualar_el_marcador, igualarse]	2
bn:00070382n	[egoísta, interesado, persona_egoísta]	2
bn:00082940v	[autografiar]	2
bn:00091238v	[]	2
bn:02499816n	[1-forma, forma_uno, formas_uno, covector, diferencia_inexacta, forma]	2
bn:00082263v	[anhelar, ansiar, consumirse, doler, añorar, desear, desperecerse]	2
bn:00072218n	[pereza, desidia]	2
bn:00082977v	[consentir, malcriar, mimar, ser_indulgente, tener_entre_algodones]	2
bn:00021218n	[comuna, colonia_en_comunidad, colonia_libertaria, comuna_libertaria, comunidad_libertaria, comunismo_experimental, entorno_social_libre, comunas, vida_comunal]	2
bn:00095707v	[soldar]	2
bn:00065009n	[psiquiatría, psicopatología, siquiatría, psicología_de_la_anormalidad, psicopatologías, psiquiatria, freniatría, frenopatología, medico_siquiatra, médico_siquiatra, psicologia_de_la_anormalidad, psicopatologia, psiquiatras, psiquiatrica, psiquiatrico, psiquiatricos, psiquiátrica, psiquiátrico, psiquiátricos, siquiatra, siquiatria, medicina_psicológica, psicopatológicos, tratamiento_psiquiátrico]	2
bn:00117618r	[incondicionalmente, con_entusiasmo, de_todo_corazón]	2
bn:00088607v	[freír, freírse]	2
bn:00080856n	[soldador, soldadora]	2
bn:00065779n	[rabino, rabí, rabi, rabina, rabinico, rabinismo, rabínico, rabinos, rabínicos]	2
bn:00083166v	[bañar, bañarse]	2
bn:02149743n	[interés_apremiante_del_estado]	2
bn:00028665n	[soñador, escapista, pensador_deseoso]	2
bn:00088368v	[]	2
bn:00026382n	[caja_de_seguridad, cámara_acorazada, caja_fuerte, caja, seguridad_fuerte]	2
bn:27188851a	[]	2
bn:00090132v	[]	2
bn:00090563v	[]	2
bn:00068810n	[red_de_seguridad]	2
bn:00105390a	[involuntario]	2
bn:01032927n	[]	2
bn:00096154a	[capaz, hábil, corpulento, fornido, recio, robusto, vigoroso]	2
bn:00033595n	[hambruna, hambre, hambrunas]	2
bn:03835024n	[]	2
bn:00065084n	[organización_caritativa, caridad_pública, organización_caridad, benéfica_registrada, estatus_caritativo, organizaciones_caritativas]	2
bn:00104798a	[incapaz]	2
bn:00035094n	[pantalla_plana, display_de_pantalla_plana, fpd, pantallas_planas]	2
bn:00035810n	[forefather_metal]	2
bn:00084135v	[hacer_morros]	2
bn:00008785n	[base, mínimo]	2
bn:00101701a	[]	2
bn:00050029n	[dádiva, presente]	2
bn:00091892v	[abalanzarse]	2
bn:00090554v	[hacer, inducir]	2
bn:00029627n	[cámara_de_eco, cámara_de_resonancia, echo_cámara]	2
bn:00088529v	[fracturar]	2
bn:00098607a	[azul]	2
bn:00110044a	[sádico]	2
bn:00042938n	[línea_dura]	2
bn:14404407n	[lannea_discolor]	2
bn:00113156a	[]	2
bn:00046217n	[incapacidad]	2
bn:00111751a	[terminal]	2
bn:00011691n	[cargamento, barcada]	2
bn:00009340n	[keno, bingo, comilona, loto]	2
bn:00089008v	[injertar, trasplantar]	2
bn:03659979n	[derecho_al_trabajo, derecho_a_un_empleo, derechos_de_los_trabajadores, libertad_de_trabajo]	2
bn:00050296n	[descuido, laxitud, negligencia]	2
bn:00085706v	[sincronizar, ajustar_al_tiempo]	2
bn:02857945n	[mitch_mcconnell]	2
bn:00057624n	[nicho]	2
bn:00084422v	[llamar, telefonear]	2
bn:00057632n	[níquel]	2
bn:00032244n	[sondeo_a_boca_de_urna, encuesta_a_pie_de_urna, sondeo_a_pie_de_urna, boca_de_urna, encuesta_a_boca_de_urna, encuesta_israelita, exit_poll, sondeos_a_pie_de_urna, sondeos_israelitas, eondeo_israelita, encuestas_israelitas, sondeo_israelita, encuesta_de_salida, encuestas_de_salida]	2
bn:03336783n	[suenos_de_mi_padre]	2
bn:27172552a	[]	2
bn:00027104n	[dignidad, gravitas]	2
bn:00105305a	[interracial, mixto]	2
bn:03106911n	[matrimonio_interracial, matrimonios_interraciales, pareja_interracial]	2
bn:02972332n	[reconocimiento_legal, reconocimiento_jurídico]	2
bn:00084681v	[comprender, entender]	2
bn:00019377n	[unión_civil, union_civile, pareja_de_hecho, unión_de_hecho, civil_union, union_civil, uniones_civiles, pacto_civil_de_solidaridad, sociedad_de_convivencia, ley_de_parejas_de_hecho, asociaciones_civiles, uniones_del_mismo_sexo, unión_del_mismo_sexo]	2
bn:00046954n	[institución, institucional, instituciones, instituciones_sociales, institución_gubernamental, institución_social]	2
bn:00083499v	[]	2
bn:00053077n	[pezón, niple, pap, teta, tetilla, tetina, pezones, papilla_mammaria, pezon, mammilla]	2
bn:03847534n	[cláusula_sobre_protección_igualitaria, clausula_sobre_proteccion_igualitaria, clausula_sobre_protección_igualitaria, cláusula_sobre_proteccion_igualitaria, igual_proteccion_bajo_la_ley, igual_protección_bajo_la_ley]	2
bn:00076233n	[derecho_fiscal, derecho_tributario, abogado_de_impuestos, código_tributario]	2
bn:00059050n	[filtración, supuración]	2
bn:00044588n	[]	2
bn:00084229v	[balbucear, balbucir, tartamudear]	2
bn:03014745n	[]	2
bn:00107646a	[inválido, nulo]	2
bn:00089379v	[acaparar, chupar, racanear]	2
bn:04157801n	[]	2
bn:00111269a	[informal]	2
bn:00095289v	[enroscar, trenzar]	2
bn:00018638n	[chocolate_caliente, chocolate, chocolate_deshecho, cacao_en_polvo, chocolate_de_taza, chocolate_a_la_taza, bebida_de_chocolate]	2
